ur_syll,sr_syll,ur_string,sr_string,ur_var,sr_var
e.nʊp,e.nʊp,enʊp,enʊp,eɪnʊp,eɪnʊp
e.nʊt,e.nʊt,enʊt,enʊt,eɪnʊt,eɪnʊt
e.nʊk,e.nʊk,enʊk,enʊk,eɪnʊk,eɪnʊk
e.nʊb,e.nʊb,enʊb,enʊb,eɪnʊb,eɪnʊb
e.nʊd,e.nʊd,enʊd,enʊd,eɪnʊd,eɪnʊd
e.nʊg,e.nʊg,enʊg,enʊg,eɪnʊg,eɪnʊg
e.nʊf,e.nʊf,enʊf,enʊf,eɪnʊf,eɪnʊf
e.nʊs,e.nʊs,enʊs,enʊs,eɪnʊs,eɪnʊs
e.nʊv,e.nʊv,enʊv,enʊv,eɪnʊv,eɪnʊv
e.nʊz,e.nʊz,enʊz,enʊz,eɪnʊz,eɪnʊz
e.nʊʃ,e.nʊʃ,enʊʃ,enʊʃ,eɪnʊʃ,eɪnʊʃ
e.nʊʒ,e.nʊʒ,enʊʒ,enʊʒ,eɪnʊʒ,eɪnʊʒ
e.nʊθ,e.nʊθ,enʊθ,enʊθ,eɪnʊθ,eɪnʊθ
e.nʊð,e.nʊð,enʊð,enʊð,eɪnʊð,eɪnʊð
e.pʊm,e.pʊm,epʊm,epʊm,eɪpʊm,eɪpʊm
e.pʊn,e.pʊn,epʊn,epʊn,eɪpʊn,eɪpʊn
e.pʊŋ,e.pʊŋ,epʊŋ,epʊŋ,eɪpʊŋ,eɪpʊŋ
e.pʊp,e.pʊp,epʊp,epʊp,eɪpʊp,eɪpʊp
e.pʊt,e.pʊt,epʊt,epʊt,eɪpʊt,eɪpʊt
e.pʊk,e.pʊk,epʊk,epʊk,eɪpʊk,eɪpʊk
e.pʊb,e.pʊb,epʊb,epʊb,eɪpʊb,eɪpʊb
e.pʊd,e.pʊd,epʊd,epʊd,eɪpʊd,eɪpʊd
e.pʊg,e.pʊg,epʊg,epʊg,eɪpʊg,eɪpʊg
e.pʊf,e.pʊf,epʊf,epʊf,eɪpʊf,eɪpʊf
e.pʊs,e.pʊs,epʊs,epʊs,eɪpʊs,eɪpʊs
e.pʊv,e.pʊv,epʊv,epʊv,eɪpʊv,eɪpʊv
e.pʊz,e.pʊz,epʊz,epʊz,eɪpʊz,eɪpʊz
e.pʊʃ,e.pʊʃ,epʊʃ,epʊʃ,eɪpʊʃ,eɪpʊʃ
e.pʊʒ,e.pʊʒ,epʊʒ,epʊʒ,eɪpʊʒ,eɪpʊʒ
e.pʊθ,e.pʊθ,epʊθ,epʊθ,eɪpʊθ,eɪpʊθ
e.pʊð,e.pʊð,epʊð,epʊð,eɪpʊð,eɪpʊð
e.tʊm,e.tʊm,etʊm,etʊm,eɪtʊm,eɪtʊm
e.tʊn,e.tʊn,etʊn,etʊn,eɪtʊn,eɪtʊn
e.tʊŋ,e.tʊŋ,etʊŋ,etʊŋ,eɪtʊŋ,eɪtʊŋ
e.tʊp,e.tʊp,etʊp,etʊp,eɪtʊp,eɪtʊp
e.tʊt,e.tʊt,etʊt,etʊt,eɪtʊt,eɪtʊt
e.tʊk,e.tʊk,etʊk,etʊk,eɪtʊk,eɪtʊk
e.tʊb,e.tʊb,etʊb,etʊb,eɪtʊb,eɪtʊb
e.tʊd,e.tʊd,etʊd,etʊd,eɪtʊd,eɪtʊd
e.tʊg,e.tʊg,etʊg,etʊg,eɪtʊg,eɪtʊg
e.tʊf,e.tʊf,etʊf,etʊf,eɪtʊf,eɪtʊf
e.tʊs,e.tʊs,etʊs,etʊs,eɪtʊs,eɪtʊs
e.tʊv,e.tʊv,etʊv,etʊv,eɪtʊv,eɪtʊv
e.tʊz,e.tʊz,etʊz,etʊz,eɪtʊz,eɪtʊz
e.tʊʃ,e.tʊʃ,etʊʃ,etʊʃ,eɪtʊʃ,eɪtʊʃ
e.tʊʒ,e.tʊʒ,etʊʒ,etʊʒ,eɪtʊʒ,eɪtʊʒ
e.tʊθ,e.tʊθ,etʊθ,etʊθ,eɪtʊθ,eɪtʊθ
e.tʊð,e.tʊð,etʊð,etʊð,eɪtʊð,eɪtʊð
e.kʊm,e.kʊm,ekʊm,ekʊm,eɪkʊm,eɪkʊm
e.kʊn,e.kʊn,ekʊn,ekʊn,eɪkʊn,eɪkʊn
e.kʊŋ,e.kʊŋ,ekʊŋ,ekʊŋ,eɪkʊŋ,eɪkʊŋ
e.kʊp,e.kʊp,ekʊp,ekʊp,eɪkʊp,eɪkʊp
e.kʊt,e.kʊt,ekʊt,ekʊt,eɪkʊt,eɪkʊt
e.kʊk,e.kʊk,ekʊk,ekʊk,eɪkʊk,eɪkʊk
e.kʊb,e.kʊb,ekʊb,ekʊb,eɪkʊb,eɪkʊb
e.kʊd,e.kʊd,ekʊd,ekʊd,eɪkʊd,eɪkʊd
e.kʊg,e.kʊg,ekʊg,ekʊg,eɪkʊg,eɪkʊg
e.kʊf,e.kʊf,ekʊf,ekʊf,eɪkʊf,eɪkʊf
e.kʊs,e.kʊs,ekʊs,ekʊs,eɪkʊs,eɪkʊs
e.kʊv,e.kʊv,ekʊv,ekʊv,eɪkʊv,eɪkʊv
e.kʊz,e.kʊz,ekʊz,ekʊz,eɪkʊz,eɪkʊz
e.kʊʃ,e.kʊʃ,ekʊʃ,ekʊʃ,eɪkʊʃ,eɪkʊʃ
e.kʊʒ,e.kʊʒ,ekʊʒ,ekʊʒ,eɪkʊʒ,eɪkʊʒ
e.kʊθ,e.kʊθ,ekʊθ,ekʊθ,eɪkʊθ,eɪkʊθ
e.kʊð,e.kʊð,ekʊð,ekʊð,eɪkʊð,eɪkʊð
e.bʊm,e.bʊm,ebʊm,ebʊm,eɪbʊm,eɪbʊm
e.bʊn,e.bʊn,ebʊn,ebʊn,eɪbʊn,eɪbʊn
e.bʊŋ,e.bʊŋ,ebʊŋ,ebʊŋ,eɪbʊŋ,eɪbʊŋ
e.bʊp,e.bʊp,ebʊp,ebʊp,eɪbʊp,eɪbʊp
e.bʊt,e.bʊt,ebʊt,ebʊt,eɪbʊt,eɪbʊt
e.bʊk,e.bʊk,ebʊk,ebʊk,eɪbʊk,eɪbʊk
e.bʊb,e.bʊb,ebʊb,ebʊb,eɪbʊb,eɪbʊb
e.bʊd,e.bʊd,ebʊd,ebʊd,eɪbʊd,eɪbʊd
e.bʊg,e.bʊg,ebʊg,ebʊg,eɪbʊg,eɪbʊg
e.bʊf,e.bʊf,ebʊf,ebʊf,eɪbʊf,eɪbʊf
e.bʊs,e.bʊs,ebʊs,ebʊs,eɪbʊs,eɪbʊs
e.bʊv,e.bʊv,ebʊv,ebʊv,eɪbʊv,eɪbʊv
e.bʊz,e.bʊz,ebʊz,ebʊz,eɪbʊz,eɪbʊz
e.bʊʃ,e.bʊʃ,ebʊʃ,ebʊʃ,eɪbʊʃ,eɪbʊʃ
e.bʊʒ,e.bʊʒ,ebʊʒ,ebʊʒ,eɪbʊʒ,eɪbʊʒ
e.bʊθ,e.bʊθ,ebʊθ,ebʊθ,eɪbʊθ,eɪbʊθ
e.bʊð,e.bʊð,ebʊð,ebʊð,eɪbʊð,eɪbʊð
e.dʊm,e.dʊm,edʊm,edʊm,eɪdʊm,eɪdʊm
e.dʊn,e.dʊn,edʊn,edʊn,eɪdʊn,eɪdʊn
e.dʊŋ,e.dʊŋ,edʊŋ,edʊŋ,eɪdʊŋ,eɪdʊŋ
e.dʊp,e.dʊp,edʊp,edʊp,eɪdʊp,eɪdʊp
e.dʊt,e.dʊt,edʊt,edʊt,eɪdʊt,eɪdʊt
e.dʊk,e.dʊk,edʊk,edʊk,eɪdʊk,eɪdʊk
e.dʊb,e.dʊb,edʊb,edʊb,eɪdʊb,eɪdʊb
e.dʊd,e.dʊd,edʊd,edʊd,eɪdʊd,eɪdʊd
e.dʊg,e.dʊg,edʊg,edʊg,eɪdʊg,eɪdʊg
e.dʊf,e.dʊf,edʊf,edʊf,eɪdʊf,eɪdʊf
e.dʊs,e.dʊs,edʊs,edʊs,eɪdʊs,eɪdʊs
e.dʊv,e.dʊv,edʊv,edʊv,eɪdʊv,eɪdʊv
e.dʊz,e.dʊz,edʊz,edʊz,eɪdʊz,eɪdʊz
e.dʊʃ,e.dʊʃ,edʊʃ,edʊʃ,eɪdʊʃ,eɪdʊʃ
e.dʊʒ,e.dʊʒ,edʊʒ,edʊʒ,eɪdʊʒ,eɪdʊʒ
e.dʊθ,e.dʊθ,edʊθ,edʊθ,eɪdʊθ,eɪdʊθ
e.dʊð,e.dʊð,edʊð,edʊð,eɪdʊð,eɪdʊð
e.gʊm,e.gʊm,egʊm,egʊm,eɪgʊm,eɪgʊm
e.gʊn,e.gʊn,egʊn,egʊn,eɪgʊn,eɪgʊn
e.gʊŋ,e.gʊŋ,egʊŋ,egʊŋ,eɪgʊŋ,eɪgʊŋ
e.gʊp,e.gʊp,egʊp,egʊp,eɪgʊp,eɪgʊp
e.gʊt,e.gʊt,egʊt,egʊt,eɪgʊt,eɪgʊt
e.gʊk,e.gʊk,egʊk,egʊk,eɪgʊk,eɪgʊk
e.gʊb,e.gʊb,egʊb,egʊb,eɪgʊb,eɪgʊb
e.gʊd,e.gʊd,egʊd,egʊd,eɪgʊd,eɪgʊd
e.gʊg,e.gʊg,egʊg,egʊg,eɪgʊg,eɪgʊg
e.gʊf,e.gʊf,egʊf,egʊf,eɪgʊf,eɪgʊf
e.gʊs,e.gʊs,egʊs,egʊs,eɪgʊs,eɪgʊs
e.gʊv,e.gʊv,egʊv,egʊv,eɪgʊv,eɪgʊv
e.gʊz,e.gʊz,egʊz,egʊz,eɪgʊz,eɪgʊz
e.gʊʃ,e.gʊʃ,egʊʃ,egʊʃ,eɪgʊʃ,eɪgʊʃ
e.gʊʒ,e.gʊʒ,egʊʒ,egʊʒ,eɪgʊʒ,eɪgʊʒ
e.gʊθ,e.gʊθ,egʊθ,egʊθ,eɪgʊθ,eɪgʊθ
e.gʊð,e.gʊð,egʊð,egʊð,eɪgʊð,eɪgʊð
e.fʊm,e.fʊm,efʊm,efʊm,eɪfʊm,eɪfʊm
e.fʊn,e.fʊn,efʊn,efʊn,eɪfʊn,eɪfʊn
e.fʊŋ,e.fʊŋ,efʊŋ,efʊŋ,eɪfʊŋ,eɪfʊŋ
e.fʊp,e.fʊp,efʊp,efʊp,eɪfʊp,eɪfʊp
e.fʊt,e.fʊt,efʊt,efʊt,eɪfʊt,eɪfʊt
e.fʊk,e.fʊk,efʊk,efʊk,eɪfʊk,eɪfʊk
e.fʊb,e.fʊb,efʊb,efʊb,eɪfʊb,eɪfʊb
e.fʊd,e.fʊd,efʊd,efʊd,eɪfʊd,eɪfʊd
e.fʊg,e.fʊg,efʊg,efʊg,eɪfʊg,eɪfʊg
e.fʊf,e.fʊf,efʊf,efʊf,eɪfʊf,eɪfʊf
e.fʊs,e.fʊs,efʊs,efʊs,eɪfʊs,eɪfʊs
e.fʊv,e.fʊv,efʊv,efʊv,eɪfʊv,eɪfʊv
e.fʊz,e.fʊz,efʊz,efʊz,eɪfʊz,eɪfʊz
e.fʊʃ,e.fʊʃ,efʊʃ,efʊʃ,eɪfʊʃ,eɪfʊʃ
e.fʊʒ,e.fʊʒ,efʊʒ,efʊʒ,eɪfʊʒ,eɪfʊʒ
e.fʊθ,e.fʊθ,efʊθ,efʊθ,eɪfʊθ,eɪfʊθ
e.fʊð,e.fʊð,efʊð,efʊð,eɪfʊð,eɪfʊð
e.sʊm,e.sʊm,esʊm,esʊm,eɪsʊm,eɪsʊm
e.sʊn,e.sʊn,esʊn,esʊn,eɪsʊn,eɪsʊn
e.sʊŋ,e.sʊŋ,esʊŋ,esʊŋ,eɪsʊŋ,eɪsʊŋ
e.sʊp,e.sʊp,esʊp,esʊp,eɪsʊp,eɪsʊp
e.sʊt,e.sʊt,esʊt,esʊt,eɪsʊt,eɪsʊt
e.sʊk,e.sʊk,esʊk,esʊk,eɪsʊk,eɪsʊk
e.sʊb,e.sʊb,esʊb,esʊb,eɪsʊb,eɪsʊb
e.sʊd,e.sʊd,esʊd,esʊd,eɪsʊd,eɪsʊd
e.sʊg,e.sʊg,esʊg,esʊg,eɪsʊg,eɪsʊg
e.sʊf,e.sʊf,esʊf,esʊf,eɪsʊf,eɪsʊf
e.sʊs,e.sʊs,esʊs,esʊs,eɪsʊs,eɪsʊs
e.sʊv,e.sʊv,esʊv,esʊv,eɪsʊv,eɪsʊv
e.sʊz,e.sʊz,esʊz,esʊz,eɪsʊz,eɪsʊz
e.sʊʃ,e.sʊʃ,esʊʃ,esʊʃ,eɪsʊʃ,eɪsʊʃ
e.sʊʒ,e.sʊʒ,esʊʒ,esʊʒ,eɪsʊʒ,eɪsʊʒ
e.sʊθ,e.sʊθ,esʊθ,esʊθ,eɪsʊθ,eɪsʊθ
e.sʊð,e.sʊð,esʊð,esʊð,eɪsʊð,eɪsʊð
e.vʊm,e.vʊm,evʊm,evʊm,eɪvʊm,eɪvʊm
e.vʊn,e.vʊn,evʊn,evʊn,eɪvʊn,eɪvʊn
e.vʊŋ,e.vʊŋ,evʊŋ,evʊŋ,eɪvʊŋ,eɪvʊŋ
e.vʊp,e.vʊp,evʊp,evʊp,eɪvʊp,eɪvʊp
e.vʊt,e.vʊt,evʊt,evʊt,eɪvʊt,eɪvʊt
e.vʊk,e.vʊk,evʊk,evʊk,eɪvʊk,eɪvʊk
e.vʊb,e.vʊb,evʊb,evʊb,eɪvʊb,eɪvʊb
e.vʊd,e.vʊd,evʊd,evʊd,eɪvʊd,eɪvʊd
e.vʊg,e.vʊg,evʊg,evʊg,eɪvʊg,eɪvʊg
e.vʊf,e.vʊf,evʊf,evʊf,eɪvʊf,eɪvʊf
e.vʊs,e.vʊs,evʊs,evʊs,eɪvʊs,eɪvʊs
e.vʊv,e.vʊv,evʊv,evʊv,eɪvʊv,eɪvʊv
e.vʊz,e.vʊz,evʊz,evʊz,eɪvʊz,eɪvʊz
e.vʊʃ,e.vʊʃ,evʊʃ,evʊʃ,eɪvʊʃ,eɪvʊʃ
e.vʊʒ,e.vʊʒ,evʊʒ,evʊʒ,eɪvʊʒ,eɪvʊʒ
e.vʊθ,e.vʊθ,evʊθ,evʊθ,eɪvʊθ,eɪvʊθ
e.vʊð,e.vʊð,evʊð,evʊð,eɪvʊð,eɪvʊð
e.zʊm,e.zʊm,ezʊm,ezʊm,eɪzʊm,eɪzʊm
e.zʊn,e.zʊn,ezʊn,ezʊn,eɪzʊn,eɪzʊn
e.zʊŋ,e.zʊŋ,ezʊŋ,ezʊŋ,eɪzʊŋ,eɪzʊŋ
e.zʊp,e.zʊp,ezʊp,ezʊp,eɪzʊp,eɪzʊp
e.zʊt,e.zʊt,ezʊt,ezʊt,eɪzʊt,eɪzʊt
e.zʊk,e.zʊk,ezʊk,ezʊk,eɪzʊk,eɪzʊk
e.zʊb,e.zʊb,ezʊb,ezʊb,eɪzʊb,eɪzʊb
e.zʊd,e.zʊd,ezʊd,ezʊd,eɪzʊd,eɪzʊd
e.zʊg,e.zʊg,ezʊg,ezʊg,eɪzʊg,eɪzʊg
e.zʊf,e.zʊf,ezʊf,ezʊf,eɪzʊf,eɪzʊf
e.zʊs,e.zʊs,ezʊs,ezʊs,eɪzʊs,eɪzʊs
e.zʊv,e.zʊv,ezʊv,ezʊv,eɪzʊv,eɪzʊv
e.zʊz,e.zʊz,ezʊz,ezʊz,eɪzʊz,eɪzʊz
e.zʊʃ,e.zʊʃ,ezʊʃ,ezʊʃ,eɪzʊʃ,eɪzʊʃ
e.zʊʒ,e.zʊʒ,ezʊʒ,ezʊʒ,eɪzʊʒ,eɪzʊʒ
e.zʊθ,e.zʊθ,ezʊθ,ezʊθ,eɪzʊθ,eɪzʊθ
e.zʊð,e.zʊð,ezʊð,ezʊð,eɪzʊð,eɪzʊð
e.ʃʊm,e.ʃʊm,eʃʊm,eʃʊm,eɪʃʊm,eɪʃʊm
e.ʃʊn,e.ʃʊn,eʃʊn,eʃʊn,eɪʃʊn,eɪʃʊn
e.ʃʊŋ,e.ʃʊŋ,eʃʊŋ,eʃʊŋ,eɪʃʊŋ,eɪʃʊŋ
e.ʃʊp,e.ʃʊp,eʃʊp,eʃʊp,eɪʃʊp,eɪʃʊp
e.ʃʊt,e.ʃʊt,eʃʊt,eʃʊt,eɪʃʊt,eɪʃʊt
e.ʃʊk,e.ʃʊk,eʃʊk,eʃʊk,eɪʃʊk,eɪʃʊk
e.ʃʊb,e.ʃʊb,eʃʊb,eʃʊb,eɪʃʊb,eɪʃʊb
e.ʃʊd,e.ʃʊd,eʃʊd,eʃʊd,eɪʃʊd,eɪʃʊd
e.ʃʊg,e.ʃʊg,eʃʊg,eʃʊg,eɪʃʊg,eɪʃʊg
e.ʃʊf,e.ʃʊf,eʃʊf,eʃʊf,eɪʃʊf,eɪʃʊf
e.ʃʊs,e.ʃʊs,eʃʊs,eʃʊs,eɪʃʊs,eɪʃʊs
e.ʃʊv,e.ʃʊv,eʃʊv,eʃʊv,eɪʃʊv,eɪʃʊv
e.ʃʊz,e.ʃʊz,eʃʊz,eʃʊz,eɪʃʊz,eɪʃʊz
e.ʃʊʃ,e.ʃʊʃ,eʃʊʃ,eʃʊʃ,eɪʃʊʃ,eɪʃʊʃ
e.ʃʊʒ,e.ʃʊʒ,eʃʊʒ,eʃʊʒ,eɪʃʊʒ,eɪʃʊʒ
e.ʃʊθ,e.ʃʊθ,eʃʊθ,eʃʊθ,eɪʃʊθ,eɪʃʊθ
e.ʃʊð,e.ʃʊð,eʃʊð,eʃʊð,eɪʃʊð,eɪʃʊð
e.ʒʊm,e.ʒʊm,eʒʊm,eʒʊm,eɪʒʊm,eɪʒʊm
e.ʒʊn,e.ʒʊn,eʒʊn,eʒʊn,eɪʒʊn,eɪʒʊn
e.ʒʊŋ,e.ʒʊŋ,eʒʊŋ,eʒʊŋ,eɪʒʊŋ,eɪʒʊŋ
e.ʒʊp,e.ʒʊp,eʒʊp,eʒʊp,eɪʒʊp,eɪʒʊp
e.ʒʊt,e.ʒʊt,eʒʊt,eʒʊt,eɪʒʊt,eɪʒʊt
e.ʒʊk,e.ʒʊk,eʒʊk,eʒʊk,eɪʒʊk,eɪʒʊk
e.ʒʊb,e.ʒʊb,eʒʊb,eʒʊb,eɪʒʊb,eɪʒʊb
e.ʒʊd,e.ʒʊd,eʒʊd,eʒʊd,eɪʒʊd,eɪʒʊd
e.ʒʊg,e.ʒʊg,eʒʊg,eʒʊg,eɪʒʊg,eɪʒʊg
e.ʒʊf,e.ʒʊf,eʒʊf,eʒʊf,eɪʒʊf,eɪʒʊf
e.ʒʊs,e.ʒʊs,eʒʊs,eʒʊs,eɪʒʊs,eɪʒʊs
e.ʒʊv,e.ʒʊv,eʒʊv,eʒʊv,eɪʒʊv,eɪʒʊv
e.ʒʊz,e.ʒʊz,eʒʊz,eʒʊz,eɪʒʊz,eɪʒʊz
e.ʒʊʃ,e.ʒʊʃ,eʒʊʃ,eʒʊʃ,eɪʒʊʃ,eɪʒʊʃ
e.ʒʊʒ,e.ʒʊʒ,eʒʊʒ,eʒʊʒ,eɪʒʊʒ,eɪʒʊʒ
e.ʒʊθ,e.ʒʊθ,eʒʊθ,eʒʊθ,eɪʒʊθ,eɪʒʊθ
e.ʒʊð,e.ʒʊð,eʒʊð,eʒʊð,eɪʒʊð,eɪʒʊð
e.θʊm,e.θʊm,eθʊm,eθʊm,eɪθʊm,eɪθʊm
e.θʊn,e.θʊn,eθʊn,eθʊn,eɪθʊn,eɪθʊn
e.θʊŋ,e.θʊŋ,eθʊŋ,eθʊŋ,eɪθʊŋ,eɪθʊŋ
e.θʊp,e.θʊp,eθʊp,eθʊp,eɪθʊp,eɪθʊp
e.θʊt,e.θʊt,eθʊt,eθʊt,eɪθʊt,eɪθʊt
e.θʊk,e.θʊk,eθʊk,eθʊk,eɪθʊk,eɪθʊk
e.θʊb,e.θʊb,eθʊb,eθʊb,eɪθʊb,eɪθʊb
e.θʊd,e.θʊd,eθʊd,eθʊd,eɪθʊd,eɪθʊd
e.θʊg,e.θʊg,eθʊg,eθʊg,eɪθʊg,eɪθʊg
e.θʊf,e.θʊf,eθʊf,eθʊf,eɪθʊf,eɪθʊf
e.θʊs,e.θʊs,eθʊs,eθʊs,eɪθʊs,eɪθʊs
e.θʊv,e.θʊv,eθʊv,eθʊv,eɪθʊv,eɪθʊv
e.θʊz,e.θʊz,eθʊz,eθʊz,eɪθʊz,eɪθʊz
e.θʊʃ,e.θʊʃ,eθʊʃ,eθʊʃ,eɪθʊʃ,eɪθʊʃ
e.θʊʒ,e.θʊʒ,eθʊʒ,eθʊʒ,eɪθʊʒ,eɪθʊʒ
e.θʊθ,e.θʊθ,eθʊθ,eθʊθ,eɪθʊθ,eɪθʊθ
e.θʊð,e.θʊð,eθʊð,eθʊð,eɪθʊð,eɪθʊð
e.ðʊm,e.ðʊm,eðʊm,eðʊm,eɪðʊm,eɪðʊm
e.ðʊn,e.ðʊn,eðʊn,eðʊn,eɪðʊn,eɪðʊn
e.ðʊŋ,e.ðʊŋ,eðʊŋ,eðʊŋ,eɪðʊŋ,eɪðʊŋ
e.ðʊp,e.ðʊp,eðʊp,eðʊp,eɪðʊp,eɪðʊp
e.ðʊt,e.ðʊt,eðʊt,eðʊt,eɪðʊt,eɪðʊt
e.ðʊk,e.ðʊk,eðʊk,eðʊk,eɪðʊk,eɪðʊk
e.ðʊb,e.ðʊb,eðʊb,eðʊb,eɪðʊb,eɪðʊb
e.ðʊd,e.ðʊd,eðʊd,eðʊd,eɪðʊd,eɪðʊd
e.ðʊg,e.ðʊg,eðʊg,eðʊg,eɪðʊg,eɪðʊg
e.ðʊf,e.ðʊf,eðʊf,eðʊf,eɪðʊf,eɪðʊf
e.ðʊs,e.ðʊs,eðʊs,eðʊs,eɪðʊs,eɪðʊs
e.ðʊv,e.ðʊv,eðʊv,eðʊv,eɪðʊv,eɪðʊv
e.ðʊz,e.ðʊz,eðʊz,eðʊz,eɪðʊz,eɪðʊz
e.ðʊʃ,e.ðʊʃ,eðʊʃ,eðʊʃ,eɪðʊʃ,eɪðʊʃ
e.ðʊʒ,e.ðʊʒ,eðʊʒ,eðʊʒ,eɪðʊʒ,eɪðʊʒ
e.ðʊθ,e.ðʊθ,eðʊθ,eðʊθ,eɪðʊθ,eɪðʊθ
e.ðʊð,e.ðʊð,eðʊð,eðʊð,eɪðʊð,eɪðʊð
e.hʊm,e.hʊm,ehʊm,ehʊm,eɪhʊm,eɪhʊm
e.hʊn,e.hʊn,ehʊn,ehʊn,eɪhʊn,eɪhʊn
e.hʊŋ,e.hʊŋ,ehʊŋ,ehʊŋ,eɪhʊŋ,eɪhʊŋ
e.hʊp,e.hʊp,ehʊp,ehʊp,eɪhʊp,eɪhʊp
e.hʊt,e.hʊt,ehʊt,ehʊt,eɪhʊt,eɪhʊt
e.hʊk,e.hʊk,ehʊk,ehʊk,eɪhʊk,eɪhʊk
e.hʊb,e.hʊb,ehʊb,ehʊb,eɪhʊb,eɪhʊb
e.hʊd,e.hʊd,ehʊd,ehʊd,eɪhʊd,eɪhʊd
e.hʊg,e.hʊg,ehʊg,ehʊg,eɪhʊg,eɪhʊg
e.hʊf,e.hʊf,ehʊf,ehʊf,eɪhʊf,eɪhʊf
e.hʊs,e.hʊs,ehʊs,ehʊs,eɪhʊs,eɪhʊs
e.hʊv,e.hʊv,ehʊv,ehʊv,eɪhʊv,eɪhʊv
e.hʊz,e.hʊz,ehʊz,ehʊz,eɪhʊz,eɪhʊz
e.hʊʃ,e.hʊʃ,ehʊʃ,ehʊʃ,eɪhʊʃ,eɪhʊʃ
e.hʊʒ,e.hʊʒ,ehʊʒ,ehʊʒ,eɪhʊʒ,eɪhʊʒ
e.hʊθ,e.hʊθ,ehʊθ,ehʊθ,eɪhʊθ,eɪhʊθ
e.hʊð,e.hʊð,ehʊð,ehʊð,eɪhʊð,eɪhʊð
e.mɔm,e.mɔm,emɔm,emɔm,eɪmɔm,eɪmɔm
e.mɔn,e.mɔn,emɔn,emɔn,eɪmɔn,eɪmɔn
e.mɔŋ,e.mɔŋ,emɔŋ,emɔŋ,eɪmɔŋ,eɪmɔŋ
e.mɔp,e.mɔp,emɔp,emɔp,eɪmɔp,eɪmɔp
e.mɔt,e.mɔt,emɔt,emɔt,eɪmɔt,eɪmɔt
e.mɔk,e.mɔk,emɔk,emɔk,eɪmɔk,eɪmɔk
e.mɔb,e.mɔb,emɔb,emɔb,eɪmɔb,eɪmɔb
e.mɔd,e.mɔd,emɔd,emɔd,eɪmɔd,eɪmɔd
e.mɔg,e.mɔg,emɔg,emɔg,eɪmɔg,eɪmɔg
e.mɔf,e.mɔf,emɔf,emɔf,eɪmɔf,eɪmɔf
e.mɔs,e.mɔs,emɔs,emɔs,eɪmɔs,eɪmɔs
e.mɔv,e.mɔv,emɔv,emɔv,eɪmɔv,eɪmɔv
e.mɔz,e.mɔz,emɔz,emɔz,eɪmɔz,eɪmɔz
e.mɔʃ,e.mɔʃ,emɔʃ,emɔʃ,eɪmɔʃ,eɪmɔʃ
e.mɔʒ,e.mɔʒ,emɔʒ,emɔʒ,eɪmɔʒ,eɪmɔʒ
e.mɔθ,e.mɔθ,emɔθ,emɔθ,eɪmɔθ,eɪmɔθ
e.mɔð,e.mɔð,emɔð,emɔð,eɪmɔð,eɪmɔð
e.nɔm,e.nɔm,enɔm,enɔm,eɪnɔm,eɪnɔm
e.nɔn,e.nɔn,enɔn,enɔn,eɪnɔn,eɪnɔn
e.nɔŋ,e.nɔŋ,enɔŋ,enɔŋ,eɪnɔŋ,eɪnɔŋ
e.nɔp,e.nɔp,enɔp,enɔp,eɪnɔp,eɪnɔp
e.nɔt,e.nɔt,enɔt,enɔt,eɪnɔt,eɪnɔt
e.nɔk,e.nɔk,enɔk,enɔk,eɪnɔk,eɪnɔk
e.nɔb,e.nɔb,enɔb,enɔb,eɪnɔb,eɪnɔb
e.nɔd,e.nɔd,enɔd,enɔd,eɪnɔd,eɪnɔd
e.nɔg,e.nɔg,enɔg,enɔg,eɪnɔg,eɪnɔg
e.nɔf,e.nɔf,enɔf,enɔf,eɪnɔf,eɪnɔf
e.nɔs,e.nɔs,enɔs,enɔs,eɪnɔs,eɪnɔs
e.nɔv,e.nɔv,enɔv,enɔv,eɪnɔv,eɪnɔv
e.nɔz,e.nɔz,enɔz,enɔz,eɪnɔz,eɪnɔz
e.nɔʃ,e.nɔʃ,enɔʃ,enɔʃ,eɪnɔʃ,eɪnɔʃ
e.nɔʒ,e.nɔʒ,enɔʒ,enɔʒ,eɪnɔʒ,eɪnɔʒ
e.nɔθ,e.nɔθ,enɔθ,enɔθ,eɪnɔθ,eɪnɔθ
e.nɔð,e.nɔð,enɔð,enɔð,eɪnɔð,eɪnɔð
e.pɔm,e.pɔm,epɔm,epɔm,eɪpɔm,eɪpɔm
e.pɔn,e.pɔn,epɔn,epɔn,eɪpɔn,eɪpɔn
e.pɔŋ,e.pɔŋ,epɔŋ,epɔŋ,eɪpɔŋ,eɪpɔŋ
e.pɔp,e.pɔp,epɔp,epɔp,eɪpɔp,eɪpɔp
e.pɔt,e.pɔt,epɔt,epɔt,eɪpɔt,eɪpɔt
e.pɔk,e.pɔk,epɔk,epɔk,eɪpɔk,eɪpɔk
e.pɔb,e.pɔb,epɔb,epɔb,eɪpɔb,eɪpɔb
e.pɔd,e.pɔd,epɔd,epɔd,eɪpɔd,eɪpɔd
e.pɔg,e.pɔg,epɔg,epɔg,eɪpɔg,eɪpɔg
e.pɔf,e.pɔf,epɔf,epɔf,eɪpɔf,eɪpɔf
e.pɔs,e.pɔs,epɔs,epɔs,eɪpɔs,eɪpɔs
e.pɔv,e.pɔv,epɔv,epɔv,eɪpɔv,eɪpɔv
