ur_syll,sr_syll,ur_string,sr_string,ur_var,sr_var
ki.mo,ku.mo,kimo,kumo,kimoʊ,kumoʊ
ki.no,ku.no,kino,kuno,kinoʊ,kunoʊ
ki.po,ku.po,kipo,kupo,kipoʊ,kupoʊ
ki.to,ku.to,kito,kuto,kitoʊ,kutoʊ
ki.ko,ku.ko,kiko,kuko,kikoʊ,kukoʊ
ki.bo,ku.bo,kibo,kubo,kiboʊ,kuboʊ
ki.do,ku.do,kido,kudo,kidoʊ,kudoʊ
ki.go,ku.go,kigo,kugo,kigoʊ,kugoʊ
ki.fo,ku.fo,kifo,kufo,kifoʊ,kufoʊ
ki.so,ku.so,kiso,kuso,kisoʊ,kusoʊ
ki.vo,ku.vo,kivo,kuvo,kivoʊ,kuvoʊ
ki.zo,ku.zo,kizo,kuzo,kizoʊ,kuzoʊ
ki.ʃo,ku.ʃo,kiʃo,kuʃo,kiʃoʊ,kuʃoʊ
ki.ʒo,ku.ʒo,kiʒo,kuʒo,kiʒoʊ,kuʒoʊ
ki.θo,ku.θo,kiθo,kuθo,kiθoʊ,kuθoʊ
ki.ðo,ku.ðo,kiðo,kuðo,kiðoʊ,kuðoʊ
ki.ho,ku.ho,kiho,kuho,kihoʊ,kuhoʊ
bi.mi,bu.mi,bimi,bumi,bimi,bumi
bi.ni,bu.ni,bini,buni,bini,buni
bi.pi,bu.pi,bipi,bupi,bipi,bupi
bi.ti,bu.ti,biti,buti,biti,buti
bi.ki,bu.ki,biki,buki,biki,buki
bi.bi,bu.bi,bibi,bubi,bibi,bubi
bi.di,bu.di,bidi,budi,bidi,budi
bi.gi,bu.gi,bigi,bugi,bigi,bugi
bi.fi,bu.fi,bifi,bufi,bifi,bufi
bi.si,bu.si,bisi,busi,bisi,busi
bi.vi,bu.vi,bivi,buvi,bivi,buvi
bi.zi,bu.zi,bizi,buzi,bizi,buzi
bi.ʃi,bu.ʃi,biʃi,buʃi,biʃi,buʃi
bi.ʒi,bu.ʒi,biʒi,buʒi,biʒi,buʒi
bi.θi,bu.θi,biθi,buθi,biθi,buθi
bi.ði,bu.ði,biði,buði,biði,buði
bi.hi,bu.hi,bihi,buhi,bihi,buhi
bi.me,bu.me,bime,bume,bimeɪ,bumeɪ
bi.ne,bu.ne,bine,bune,bineɪ,buneɪ
bi.pe,bu.pe,bipe,bupe,bipeɪ,bupeɪ
bi.te,bu.te,bite,bute,biteɪ,buteɪ
bi.ke,bu.ke,bike,buke,bikeɪ,bukeɪ
bi.be,bu.be,bibe,bube,bibeɪ,bubeɪ
bi.de,bu.de,bide,bude,bideɪ,budeɪ
bi.ge,bu.ge,bige,buge,bigeɪ,bugeɪ
bi.fe,bu.fe,bife,bufe,bifeɪ,bufeɪ
bi.se,bu.se,bise,buse,biseɪ,buseɪ
bi.ve,bu.ve,bive,buve,biveɪ,buveɪ
bi.ze,bu.ze,bize,buze,bizeɪ,buzeɪ
bi.ʃe,bu.ʃe,biʃe,buʃe,biʃeɪ,buʃeɪ
bi.ʒe,bu.ʒe,biʒe,buʒe,biʒeɪ,buʒeɪ
bi.θe,bu.θe,biθe,buθe,biθeɪ,buθeɪ
bi.ðe,bu.ðe,biðe,buðe,biðeɪ,buðeɪ
bi.he,bu.he,bihe,buhe,biheɪ,buheɪ
bi.mu,bu.mu,bimu,bumu,bimu,bumu
bi.nu,bu.nu,binu,bunu,binu,bunu
bi.pu,bu.pu,bipu,bupu,bipu,bupu
bi.tu,bu.tu,bitu,butu,bitu,butu
bi.ku,bu.ku,biku,buku,biku,buku
bi.bu,bu.bu,bibu,bubu,bibu,bubu
bi.du,bu.du,bidu,budu,bidu,budu
bi.gu,bu.gu,bigu,bugu,bigu,bugu
bi.fu,bu.fu,bifu,bufu,bifu,bufu
bi.su,bu.su,bisu,busu,bisu,busu
bi.vu,bu.vu,bivu,buvu,bivu,buvu
bi.zu,bu.zu,bizu,buzu,bizu,buzu
bi.ʃu,bu.ʃu,biʃu,buʃu,biʃu,buʃu
bi.ʒu,bu.ʒu,biʒu,buʒu,biʒu,buʒu
bi.θu,bu.θu,biθu,buθu,biθu,buθu
bi.ðu,bu.ðu,biðu,buðu,biðu,buðu
bi.hu,bu.hu,bihu,buhu,bihu,buhu
bi.mo,bu.mo,bimo,bumo,bimoʊ,bumoʊ
bi.no,bu.no,bino,buno,binoʊ,bunoʊ
bi.po,bu.po,bipo,bupo,bipoʊ,bupoʊ
bi.to,bu.to,bito,buto,bitoʊ,butoʊ
bi.ko,bu.ko,biko,buko,bikoʊ,bukoʊ
bi.bo,bu.bo,bibo,bubo,biboʊ,buboʊ
bi.do,bu.do,bido,budo,bidoʊ,budoʊ
bi.go,bu.go,bigo,bugo,bigoʊ,bugoʊ
bi.fo,bu.fo,bifo,bufo,bifoʊ,bufoʊ
bi.so,bu.so,biso,buso,bisoʊ,busoʊ
bi.vo,bu.vo,bivo,buvo,bivoʊ,buvoʊ
bi.zo,bu.zo,bizo,buzo,bizoʊ,buzoʊ
bi.ʃo,bu.ʃo,biʃo,buʃo,biʃoʊ,buʃoʊ
bi.ʒo,bu.ʒo,biʒo,buʒo,biʒoʊ,buʒoʊ
bi.θo,bu.θo,biθo,buθo,biθoʊ,buθoʊ
bi.ðo,bu.ðo,biðo,buðo,biðoʊ,buðoʊ
bi.ho,bu.ho,biho,buho,bihoʊ,buhoʊ
di.mi,du.mi,dimi,dumi,dimi,dumi
di.ni,du.ni,dini,duni,dini,duni
di.pi,du.pi,dipi,dupi,dipi,dupi
di.ti,du.ti,diti,duti,diti,duti
di.ki,du.ki,diki,duki,diki,duki
di.bi,du.bi,dibi,dubi,dibi,dubi
di.di,du.di,didi,dudi,didi,dudi
di.gi,du.gi,digi,dugi,digi,dugi
di.fi,du.fi,difi,dufi,difi,dufi
di.si,du.si,disi,dusi,disi,dusi
di.vi,du.vi,divi,duvi,divi,duvi
di.zi,du.zi,dizi,duzi,dizi,duzi
di.ʃi,du.ʃi,diʃi,duʃi,diʃi,duʃi
di.ʒi,du.ʒi,diʒi,duʒi,diʒi,duʒi
di.θi,du.θi,diθi,duθi,diθi,duθi
di.ði,du.ði,diði,duði,diði,duði
di.hi,du.hi,dihi,duhi,dihi,duhi
di.me,du.me,dime,dume,dimeɪ,dumeɪ
di.ne,du.ne,dine,dune,dineɪ,duneɪ
di.pe,du.pe,dipe,dupe,dipeɪ,dupeɪ
di.te,du.te,dite,dute,diteɪ,duteɪ
di.ke,du.ke,dike,duke,dikeɪ,dukeɪ
di.be,du.be,dibe,dube,dibeɪ,dubeɪ
di.de,du.de,dide,dude,dideɪ,dudeɪ
di.ge,du.ge,dige,duge,digeɪ,dugeɪ
di.fe,du.fe,dife,dufe,difeɪ,dufeɪ
di.se,du.se,dise,duse,diseɪ,duseɪ
di.ve,du.ve,dive,duve,diveɪ,duveɪ
di.ze,du.ze,dize,duze,dizeɪ,duzeɪ
di.ʃe,du.ʃe,diʃe,duʃe,diʃeɪ,duʃeɪ
di.ʒe,du.ʒe,diʒe,duʒe,diʒeɪ,duʒeɪ
di.θe,du.θe,diθe,duθe,diθeɪ,duθeɪ
di.ðe,du.ðe,diðe,duðe,diðeɪ,duðeɪ
di.he,du.he,dihe,duhe,diheɪ,duheɪ
di.mu,du.mu,dimu,dumu,dimu,dumu
di.nu,du.nu,dinu,dunu,dinu,dunu
di.pu,du.pu,dipu,dupu,dipu,dupu
di.tu,du.tu,ditu,dutu,ditu,dutu
di.ku,du.ku,diku,duku,diku,duku
di.bu,du.bu,dibu,dubu,dibu,dubu
di.du,du.du,didu,dudu,didu,dudu
di.gu,du.gu,digu,dugu,digu,dugu
di.fu,du.fu,difu,dufu,difu,dufu
di.su,du.su,disu,dusu,disu,dusu
di.vu,du.vu,divu,duvu,divu,duvu
di.zu,du.zu,dizu,duzu,dizu,duzu
di.ʃu,du.ʃu,diʃu,duʃu,diʃu,duʃu
di.ʒu,du.ʒu,diʒu,duʒu,diʒu,duʒu
di.θu,du.θu,diθu,duθu,diθu,duθu
di.ðu,du.ðu,diðu,duðu,diðu,duðu
di.hu,du.hu,dihu,duhu,dihu,duhu
di.mo,du.mo,dimo,dumo,dimoʊ,dumoʊ
di.no,du.no,dino,duno,dinoʊ,dunoʊ
di.po,du.po,dipo,dupo,dipoʊ,dupoʊ
di.to,du.to,dito,duto,ditoʊ,dutoʊ
di.ko,du.ko,diko,duko,dikoʊ,dukoʊ
di.bo,du.bo,dibo,dubo,diboʊ,duboʊ
di.do,du.do,dido,dudo,didoʊ,dudoʊ
di.go,du.go,digo,dugo,digoʊ,dugoʊ
di.fo,du.fo,difo,dufo,difoʊ,dufoʊ
di.so,du.so,diso,duso,disoʊ,dusoʊ
di.vo,du.vo,divo,duvo,divoʊ,duvoʊ
di.zo,du.zo,dizo,duzo,dizoʊ,duzoʊ
di.ʃo,du.ʃo,diʃo,duʃo,diʃoʊ,duʃoʊ
di.ʒo,du.ʒo,diʒo,duʒo,diʒoʊ,duʒoʊ
di.θo,du.θo,diθo,duθo,diθoʊ,duθoʊ
di.ðo,du.ðo,diðo,duðo,diðoʊ,duðoʊ
di.ho,du.ho,diho,duho,dihoʊ,duhoʊ
gi.mi,gu.mi,gimi,gumi,gimi,gumi
gi.ni,gu.ni,gini,guni,gini,guni
gi.pi,gu.pi,gipi,gupi,gipi,gupi
gi.ti,gu.ti,giti,guti,giti,guti
gi.ki,gu.ki,giki,guki,giki,guki
gi.bi,gu.bi,gibi,gubi,gibi,gubi
gi.di,gu.di,gidi,gudi,gidi,gudi
gi.gi,gu.gi,gigi,gugi,gigi,gugi
gi.fi,gu.fi,gifi,gufi,gifi,gufi
gi.si,gu.si,gisi,gusi,gisi,gusi
gi.vi,gu.vi,givi,guvi,givi,guvi
gi.zi,gu.zi,gizi,guzi,gizi,guzi
gi.ʃi,gu.ʃi,giʃi,guʃi,giʃi,guʃi
gi.ʒi,gu.ʒi,giʒi,guʒi,giʒi,guʒi
gi.θi,gu.θi,giθi,guθi,giθi,guθi
gi.ði,gu.ði,giði,guði,giði,guði
gi.hi,gu.hi,gihi,guhi,gihi,guhi
gi.me,gu.me,gime,gume,gimeɪ,gumeɪ
gi.ne,gu.ne,gine,gune,gineɪ,guneɪ
gi.pe,gu.pe,gipe,gupe,gipeɪ,gupeɪ
gi.te,gu.te,gite,gute,giteɪ,guteɪ
gi.ke,gu.ke,gike,guke,gikeɪ,gukeɪ
gi.be,gu.be,gibe,gube,gibeɪ,gubeɪ
gi.de,gu.de,gide,gude,gideɪ,gudeɪ
gi.ge,gu.ge,gige,guge,gigeɪ,gugeɪ
gi.fe,gu.fe,gife,gufe,gifeɪ,gufeɪ
gi.se,gu.se,gise,guse,giseɪ,guseɪ
gi.ve,gu.ve,give,guve,giveɪ,guveɪ
gi.ze,gu.ze,gize,guze,gizeɪ,guzeɪ
gi.ʃe,gu.ʃe,giʃe,guʃe,giʃeɪ,guʃeɪ
gi.ʒe,gu.ʒe,giʒe,guʒe,giʒeɪ,guʒeɪ
gi.θe,gu.θe,giθe,guθe,giθeɪ,guθeɪ
gi.ðe,gu.ðe,giðe,guðe,giðeɪ,guðeɪ
gi.he,gu.he,gihe,guhe,giheɪ,guheɪ
gi.mu,gu.mu,gimu,gumu,gimu,gumu
gi.nu,gu.nu,ginu,gunu,ginu,gunu
gi.pu,gu.pu,gipu,gupu,gipu,gupu
gi.tu,gu.tu,gitu,gutu,gitu,gutu
gi.ku,gu.ku,giku,guku,giku,guku
gi.bu,gu.bu,gibu,gubu,gibu,gubu
gi.du,gu.du,gidu,gudu,gidu,gudu
gi.gu,gu.gu,gigu,gugu,gigu,gugu
gi.fu,gu.fu,gifu,gufu,gifu,gufu
gi.su,gu.su,gisu,gusu,gisu,gusu
gi.vu,gu.vu,givu,guvu,givu,guvu
gi.zu,gu.zu,gizu,guzu,gizu,guzu
gi.ʃu,gu.ʃu,giʃu,guʃu,giʃu,guʃu
gi.ʒu,gu.ʒu,giʒu,guʒu,giʒu,guʒu
gi.θu,gu.θu,giθu,guθu,giθu,guθu
gi.ðu,gu.ðu,giðu,guðu,giðu,guðu
gi.hu,gu.hu,gihu,guhu,gihu,guhu
gi.mo,gu.mo,gimo,gumo,gimoʊ,gumoʊ
gi.no,gu.no,gino,guno,ginoʊ,gunoʊ
gi.po,gu.po,gipo,gupo,gipoʊ,gupoʊ
gi.to,gu.to,gito,guto,gitoʊ,gutoʊ
gi.ko,gu.ko,giko,guko,gikoʊ,gukoʊ
gi.bo,gu.bo,gibo,gubo,giboʊ,guboʊ
gi.do,gu.do,gido,gudo,gidoʊ,gudoʊ
gi.go,gu.go,gigo,gugo,gigoʊ,gugoʊ
gi.fo,gu.fo,gifo,gufo,gifoʊ,gufoʊ
gi.so,gu.so,giso,guso,gisoʊ,gusoʊ
gi.vo,gu.vo,givo,guvo,givoʊ,guvoʊ
gi.zo,gu.zo,gizo,guzo,gizoʊ,guzoʊ
gi.ʃo,gu.ʃo,giʃo,guʃo,giʃoʊ,guʃoʊ
gi.ʒo,gu.ʒo,giʒo,guʒo,giʒoʊ,guʒoʊ
gi.θo,gu.θo,giθo,guθo,giθoʊ,guθoʊ
gi.ðo,gu.ðo,giðo,guðo,giðoʊ,guðoʊ
gi.ho,gu.ho,giho,guho,gihoʊ,guhoʊ
fi.mi,fu.mi,fimi,fumi,fimi,fumi
fi.ni,fu.ni,fini,funi,fini,funi
fi.pi,fu.pi,fipi,fupi,fipi,fupi
fi.ti,fu.ti,fiti,futi,fiti,futi
fi.ki,fu.ki,fiki,fuki,fiki,fuki
fi.bi,fu.bi,fibi,fubi,fibi,fubi
fi.di,fu.di,fidi,fudi,fidi,fudi
fi.gi,fu.gi,figi,fugi,figi,fugi
fi.fi,fu.fi,fifi,fufi,fifi,fufi
fi.si,fu.si,fisi,fusi,fisi,fusi
fi.vi,fu.vi,fivi,fuvi,fivi,fuvi
fi.zi,fu.zi,fizi,fuzi,fizi,fuzi
fi.ʃi,fu.ʃi,fiʃi,fuʃi,fiʃi,fuʃi
fi.ʒi,fu.ʒi,fiʒi,fuʒi,fiʒi,fuʒi
fi.θi,fu.θi,fiθi,fuθi,fiθi,fuθi
fi.ði,fu.ði,fiði,fuði,fiði,fuði
fi.hi,fu.hi,fihi,fuhi,fihi,fuhi
fi.me,fu.me,fime,fume,fimeɪ,fumeɪ
fi.ne,fu.ne,fine,fune,fineɪ,funeɪ
fi.pe,fu.pe,fipe,fupe,fipeɪ,fupeɪ
fi.te,fu.te,fite,fute,fiteɪ,futeɪ
fi.ke,fu.ke,fike,fuke,fikeɪ,fukeɪ
fi.be,fu.be,fibe,fube,fibeɪ,fubeɪ
fi.de,fu.de,fide,fude,fideɪ,fudeɪ
fi.ge,fu.ge,fige,fuge,figeɪ,fugeɪ
fi.fe,fu.fe,fife,fufe,fifeɪ,fufeɪ
fi.se,fu.se,fise,fuse,fiseɪ,fuseɪ
fi.ve,fu.ve,five,fuve,fiveɪ,fuveɪ
fi.ze,fu.ze,fize,fuze,fizeɪ,fuzeɪ
fi.ʃe,fu.ʃe,fiʃe,fuʃe,fiʃeɪ,fuʃeɪ
fi.ʒe,fu.ʒe,fiʒe,fuʒe,fiʒeɪ,fuʒeɪ
fi.θe,fu.θe,fiθe,fuθe,fiθeɪ,fuθeɪ
fi.ðe,fu.ðe,fiðe,fuðe,fiðeɪ,fuðeɪ
fi.he,fu.he,fihe,fuhe,fiheɪ,fuheɪ
fi.mu,fu.mu,fimu,fumu,fimu,fumu
fi.nu,fu.nu,finu,funu,finu,funu
fi.pu,fu.pu,fipu,fupu,fipu,fupu
fi.tu,fu.tu,fitu,futu,fitu,futu
fi.ku,fu.ku,fiku,fuku,fiku,fuku
fi.bu,fu.bu,fibu,fubu,fibu,fubu
fi.du,fu.du,fidu,fudu,fidu,fudu
fi.gu,fu.gu,figu,fugu,figu,fugu
fi.fu,fu.fu,fifu,fufu,fifu,fufu
fi.su,fu.su,fisu,fusu,fisu,fusu
fi.vu,fu.vu,fivu,fuvu,fivu,fuvu
fi.zu,fu.zu,fizu,fuzu,fizu,fuzu
fi.ʃu,fu.ʃu,fiʃu,fuʃu,fiʃu,fuʃu
fi.ʒu,fu.ʒu,fiʒu,fuʒu,fiʒu,fuʒu
fi.θu,fu.θu,fiθu,fuθu,fiθu,fuθu
fi.ðu,fu.ðu,fiðu,fuðu,fiðu,fuðu
fi.hu,fu.hu,fihu,fuhu,fihu,fuhu
fi.mo,fu.mo,fimo,fumo,fimoʊ,fumoʊ
fi.no,fu.no,fino,funo,finoʊ,funoʊ
fi.po,fu.po,fipo,fupo,fipoʊ,fupoʊ
fi.to,fu.to,fito,futo,fitoʊ,futoʊ
fi.ko,fu.ko,fiko,fuko,fikoʊ,fukoʊ
fi.bo,fu.bo,fibo,fubo,fiboʊ,fuboʊ
fi.do,fu.do,fido,fudo,fidoʊ,fudoʊ
fi.go,fu.go,figo,fugo,figoʊ,fugoʊ
fi.fo,fu.fo,fifo,fufo,fifoʊ,fufoʊ
fi.so,fu.so,fiso,fuso,fisoʊ,fusoʊ
fi.vo,fu.vo,fivo,fuvo,fivoʊ,fuvoʊ
fi.zo,fu.zo,fizo,fuzo,fizoʊ,fuzoʊ
fi.ʃo,fu.ʃo,fiʃo,fuʃo,fiʃoʊ,fuʃoʊ
fi.ʒo,fu.ʒo,fiʒo,fuʒo,fiʒoʊ,fuʒoʊ
fi.θo,fu.θo,fiθo,fuθo,fiθoʊ,fuθoʊ
fi.ðo,fu.ðo,fiðo,fuðo,fiðoʊ,fuðoʊ
fi.ho,fu.ho,fiho,fuho,fihoʊ,fuhoʊ
si.mi,su.mi,simi,sumi,simi,sumi
si.ni,su.ni,sini,suni,sini,suni
si.pi,su.pi,sipi,supi,sipi,supi
si.ti,su.ti,siti,suti,siti,suti
si.ki,su.ki,siki,suki,siki,suki
si.bi,su.bi,sibi,subi,sibi,subi
si.di,su.di,sidi,sudi,sidi,sudi
si.gi,su.gi,sigi,sugi,sigi,sugi
si.fi,su.fi,sifi,sufi,sifi,sufi
si.si,su.si,sisi,susi,sisi,susi
si.vi,su.vi,sivi,suvi,sivi,suvi
si.zi,su.zi,sizi,suzi,sizi,suzi
si.ʃi,su.ʃi,siʃi,suʃi,siʃi,suʃi
si.ʒi,su.ʒi,siʒi,suʒi,siʒi,suʒi
si.θi,su.θi,siθi,suθi,siθi,suθi
si.ði,su.ði,siði,suði,siði,suði
si.hi,su.hi,sihi,suhi,sihi,suhi
si.me,su.me,sime,sume,simeɪ,sumeɪ
si.ne,su.ne,sine,sune,sineɪ,suneɪ
si.pe,su.pe,sipe,supe,sipeɪ,supeɪ
si.te,su.te,site,sute,siteɪ,suteɪ
si.ke,su.ke,sike,suke,sikeɪ,sukeɪ
si.be,su.be,sibe,sube,sibeɪ,subeɪ
si.de,su.de,side,sude,sideɪ,sudeɪ
si.ge,su.ge,sige,suge,sigeɪ,sugeɪ
si.fe,su.fe,sife,sufe,sifeɪ,sufeɪ
si.se,su.se,sise,suse,siseɪ,suseɪ
si.ve,su.ve,sive,suve,siveɪ,suveɪ
si.ze,su.ze,size,suze,sizeɪ,suzeɪ
si.ʃe,su.ʃe,siʃe,suʃe,siʃeɪ,suʃeɪ
si.ʒe,su.ʒe,siʒe,suʒe,siʒeɪ,suʒeɪ
si.θe,su.θe,siθe,suθe,siθeɪ,suθeɪ
si.ðe,su.ðe,siðe,suðe,siðeɪ,suðeɪ
si.he,su.he,sihe,suhe,siheɪ,suheɪ
si.mu,su.mu,simu,sumu,simu,sumu
si.nu,su.nu,sinu,sunu,sinu,sunu
si.pu,su.pu,sipu,supu,sipu,supu
si.tu,su.tu,situ,sutu,situ,sutu
si.ku,su.ku,siku,suku,siku,suku
si.bu,su.bu,sibu,subu,sibu,subu
si.du,su.du,sidu,sudu,sidu,sudu
si.gu,su.gu,sigu,sugu,sigu,sugu
si.fu,su.fu,sifu,sufu,sifu,sufu
si.su,su.su,sisu,susu,sisu,susu
si.vu,su.vu,sivu,suvu,sivu,suvu
si.zu,su.zu,sizu,suzu,sizu,suzu
si.ʃu,su.ʃu,siʃu,suʃu,siʃu,suʃu
si.ʒu,su.ʒu,siʒu,suʒu,siʒu,suʒu
si.θu,su.θu,siθu,suθu,siθu,suθu
si.ðu,su.ðu,siðu,suðu,siðu,suðu
si.hu,su.hu,sihu,suhu,sihu,suhu
si.mo,su.mo,simo,sumo,simoʊ,sumoʊ
si.no,su.no,sino,suno,sinoʊ,sunoʊ
si.po,su.po,sipo,supo,sipoʊ,supoʊ
si.to,su.to,sito,suto,sitoʊ,sutoʊ
si.ko,su.ko,siko,suko,sikoʊ,sukoʊ
si.bo,su.bo,sibo,subo,siboʊ,suboʊ
si.do,su.do,sido,sudo,sidoʊ,sudoʊ
si.go,su.go,sigo,sugo,sigoʊ,sugoʊ
si.fo,su.fo,sifo,sufo,sifoʊ,sufoʊ
si.so,su.so,siso,suso,sisoʊ,susoʊ
si.vo,su.vo,sivo,suvo,sivoʊ,suvoʊ
si.zo,su.zo,sizo,suzo,sizoʊ,suzoʊ
si.ʃo,su.ʃo,siʃo,suʃo,siʃoʊ,suʃoʊ
si.ʒo,su.ʒo,siʒo,suʒo,siʒoʊ,suʒoʊ
si.θo,su.θo,siθo,suθo,siθoʊ,suθoʊ
si.ðo,su.ðo,siðo,suðo,siðoʊ,suðoʊ
si.ho,su.ho,siho,suho,sihoʊ,suhoʊ
vi.mi,vu.mi,vimi,vumi,vimi,vumi
vi.ni,vu.ni,vini,vuni,vini,vuni
vi.pi,vu.pi,vipi,vupi,vipi,vupi
vi.ti,vu.ti,viti,vuti,viti,vuti
vi.ki,vu.ki,viki,vuki,viki,vuki
vi.bi,vu.bi,vibi,vubi,vibi,vubi
vi.di,vu.di,vidi,vudi,vidi,vudi
vi.gi,vu.gi,vigi,vugi,vigi,vugi
vi.fi,vu.fi,vifi,vufi,vifi,vufi
vi.si,vu.si,visi,vusi,visi,vusi
vi.vi,vu.vi,vivi,vuvi,vivi,vuvi
vi.zi,vu.zi,vizi,vuzi,vizi,vuzi
vi.ʃi,vu.ʃi,viʃi,vuʃi,viʃi,vuʃi
vi.ʒi,vu.ʒi,viʒi,vuʒi,viʒi,vuʒi
vi.θi,vu.θi,viθi,vuθi,viθi,vuθi
vi.ði,vu.ði,viði,vuði,viði,vuði
vi.hi,vu.hi,vihi,vuhi,vihi,vuhi
vi.me,vu.me,vime,vume,vimeɪ,vumeɪ
vi.ne,vu.ne,vine,vune,vineɪ,vuneɪ
vi.pe,vu.pe,vipe,vupe,vipeɪ,vupeɪ
vi.te,vu.te,vite,vute,viteɪ,vuteɪ
vi.ke,vu.ke,vike,vuke,vikeɪ,vukeɪ
vi.be,vu.be,vibe,vube,vibeɪ,vubeɪ
vi.de,vu.de,vide,vude,videɪ,vudeɪ
vi.ge,vu.ge,vige,vuge,vigeɪ,vugeɪ
vi.fe,vu.fe,vife,vufe,vifeɪ,vufeɪ
vi.se,vu.se,vise,vuse,viseɪ,vuseɪ
vi.ve,vu.ve,vive,vuve,viveɪ,vuveɪ
vi.ze,vu.ze,vize,vuze,vizeɪ,vuzeɪ
vi.ʃe,vu.ʃe,viʃe,vuʃe,viʃeɪ,vuʃeɪ
vi.ʒe,vu.ʒe,viʒe,vuʒe,viʒeɪ,vuʒeɪ
vi.θe,vu.θe,viθe,vuθe,viθeɪ,vuθeɪ
vi.ðe,vu.ðe,viðe,vuðe,viðeɪ,vuðeɪ
vi.he,vu.he,vihe,vuhe,viheɪ,vuheɪ
vi.mu,vu.mu,vimu,vumu,vimu,vumu
vi.nu,vu.nu,vinu,vunu,vinu,vunu
vi.pu,vu.pu,vipu,vupu,vipu,vupu
vi.tu,vu.tu,vitu,vutu,vitu,vutu
vi.ku,vu.ku,viku,vuku,viku,vuku
vi.bu,vu.bu,vibu,vubu,vibu,vubu
vi.du,vu.du,vidu,vudu,vidu,vudu
vi.gu,vu.gu,vigu,vugu,vigu,vugu
vi.fu,vu.fu,vifu,vufu,vifu,vufu
vi.su,vu.su,visu,vusu,visu,vusu
vi.vu,vu.vu,vivu,vuvu,vivu,vuvu
vi.zu,vu.zu,vizu,vuzu,vizu,vuzu
vi.ʃu,vu.ʃu,viʃu,vuʃu,viʃu,vuʃu
vi.ʒu,vu.ʒu,viʒu,vuʒu,viʒu,vuʒu
vi.θu,vu.θu,viθu,vuθu,viθu,vuθu
vi.ðu,vu.ðu,viðu,vuðu,viðu,vuðu
vi.hu,vu.hu,vihu,vuhu,vihu,vuhu
vi.mo,vu.mo,vimo,vumo,vimoʊ,vumoʊ
vi.no,vu.no,vino,vuno,vinoʊ,vunoʊ
vi.po,vu.po,vipo,vupo,vipoʊ,vupoʊ
vi.to,vu.to,vito,vuto,vitoʊ,vutoʊ
vi.ko,vu.ko,viko,vuko,vikoʊ,vukoʊ
vi.bo,vu.bo,vibo,vubo,viboʊ,vuboʊ
vi.do,vu.do,vido,vudo,vidoʊ,vudoʊ
vi.go,vu.go,vigo,vugo,vigoʊ,vugoʊ
vi.fo,vu.fo,vifo,vufo,vifoʊ,vufoʊ
vi.so,vu.so,viso,vuso,visoʊ,vusoʊ
vi.vo,vu.vo,vivo,vuvo,vivoʊ,vuvoʊ
vi.zo,vu.zo,vizo,vuzo,vizoʊ,vuzoʊ
vi.ʃo,vu.ʃo,viʃo,vuʃo,viʃoʊ,vuʃoʊ
vi.ʒo,vu.ʒo,viʒo,vuʒo,viʒoʊ,vuʒoʊ
vi.θo,vu.θo,viθo,vuθo,viθoʊ,vuθoʊ
vi.ðo,vu.ðo,viðo,vuðo,viðoʊ,vuðoʊ
vi.ho,vu.ho,viho,vuho,vihoʊ,vuhoʊ
zi.mi,zu.mi,zimi,zumi,zimi,zumi
zi.ni,zu.ni,zini,zuni,zini,zuni
zi.pi,zu.pi,zipi,zupi,zipi,zupi
zi.ti,zu.ti,ziti,zuti,ziti,zuti
zi.ki,zu.ki,ziki,zuki,ziki,zuki
zi.bi,zu.bi,zibi,zubi,zibi,zubi
zi.di,zu.di,zidi,zudi,zidi,zudi
zi.gi,zu.gi,zigi,zugi,zigi,zugi
zi.fi,zu.fi,zifi,zufi,zifi,zufi
zi.si,zu.si,zisi,zusi,zisi,zusi
zi.vi,zu.vi,zivi,zuvi,zivi,zuvi
zi.zi,zu.zi,zizi,zuzi,zizi,zuzi
zi.ʃi,zu.ʃi,ziʃi,zuʃi,ziʃi,zuʃi
zi.ʒi,zu.ʒi,ziʒi,zuʒi,ziʒi,zuʒi
zi.θi,zu.θi,ziθi,zuθi,ziθi,zuθi
zi.ði,zu.ði,ziði,zuði,ziði,zuði
zi.hi,zu.hi,zihi,zuhi,zihi,zuhi
zi.me,zu.me,zime,zume,zimeɪ,zumeɪ
zi.ne,zu.ne,zine,zune,zineɪ,zuneɪ
zi.pe,zu.pe,zipe,zupe,zipeɪ,zupeɪ
zi.te,zu.te,zite,zute,ziteɪ,zuteɪ
zi.ke,zu.ke,zike,zuke,zikeɪ,zukeɪ
zi.be,zu.be,zibe,zube,zibeɪ,zubeɪ
zi.de,zu.de,zide,zude,zideɪ,zudeɪ
zi.ge,zu.ge,zige,zuge,zigeɪ,zugeɪ
zi.fe,zu.fe,zife,zufe,zifeɪ,zufeɪ
zi.se,zu.se,zise,zuse,ziseɪ,zuseɪ
zi.ve,zu.ve,zive,zuve,ziveɪ,zuveɪ
zi.ze,zu.ze,zize,zuze,zizeɪ,zuzeɪ
zi.ʃe,zu.ʃe,ziʃe,zuʃe,ziʃeɪ,zuʃeɪ
zi.ʒe,zu.ʒe,ziʒe,zuʒe,ziʒeɪ,zuʒeɪ
zi.θe,zu.θe,ziθe,zuθe,ziθeɪ,zuθeɪ
zi.ðe,zu.ðe,ziðe,zuðe,ziðeɪ,zuðeɪ
