ur_syll,sr_syll,ur_string,sr_string
u.tɔs,u.tɛs,utɔs,utɛs
u.tɔv,u.tɛv,utɔv,utɛv
u.tɔz,u.tɛz,utɔz,utɛz
u.tɔʃ,u.tɛʃ,utɔʃ,utɛʃ
u.tɔʒ,u.tɛʒ,utɔʒ,utɛʒ
u.tɔθ,u.tɛθ,utɔθ,utɛθ
u.tɔð,u.tɛð,utɔð,utɛð
u.kɔm,u.kɛm,ukɔm,ukɛm
u.kɔn,u.kɛn,ukɔn,ukɛn
u.kɔŋ,u.kɛŋ,ukɔŋ,ukɛŋ
u.kɔp,u.kɛp,ukɔp,ukɛp
u.kɔt,u.kɛt,ukɔt,ukɛt
u.kɔk,u.kɛk,ukɔk,ukɛk
u.kɔb,u.kɛb,ukɔb,ukɛb
u.kɔd,u.kɛd,ukɔd,ukɛd
u.kɔg,u.kɛg,ukɔg,ukɛg
u.kɔf,u.kɛf,ukɔf,ukɛf
u.kɔs,u.kɛs,ukɔs,ukɛs
u.kɔv,u.kɛv,ukɔv,ukɛv
u.kɔz,u.kɛz,ukɔz,ukɛz
u.kɔʃ,u.kɛʃ,ukɔʃ,ukɛʃ
u.kɔʒ,u.kɛʒ,ukɔʒ,ukɛʒ
u.kɔθ,u.kɛθ,ukɔθ,ukɛθ
u.kɔð,u.kɛð,ukɔð,ukɛð
u.bɔm,u.bɛm,ubɔm,ubɛm
u.bɔn,u.bɛn,ubɔn,ubɛn
u.bɔŋ,u.bɛŋ,ubɔŋ,ubɛŋ
u.bɔp,u.bɛp,ubɔp,ubɛp
u.bɔt,u.bɛt,ubɔt,ubɛt
u.bɔk,u.bɛk,ubɔk,ubɛk
u.bɔb,u.bɛb,ubɔb,ubɛb
u.bɔd,u.bɛd,ubɔd,ubɛd
u.bɔg,u.bɛg,ubɔg,ubɛg
u.bɔf,u.bɛf,ubɔf,ubɛf
u.bɔs,u.bɛs,ubɔs,ubɛs
u.bɔv,u.bɛv,ubɔv,ubɛv
u.bɔz,u.bɛz,ubɔz,ubɛz
u.bɔʃ,u.bɛʃ,ubɔʃ,ubɛʃ
u.bɔʒ,u.bɛʒ,ubɔʒ,ubɛʒ
u.bɔθ,u.bɛθ,ubɔθ,ubɛθ
u.bɔð,u.bɛð,ubɔð,ubɛð
u.dɔm,u.dɛm,udɔm,udɛm
u.dɔn,u.dɛn,udɔn,udɛn
u.dɔŋ,u.dɛŋ,udɔŋ,udɛŋ
u.dɔp,u.dɛp,udɔp,udɛp
u.dɔt,u.dɛt,udɔt,udɛt
u.dɔk,u.dɛk,udɔk,udɛk
u.dɔb,u.dɛb,udɔb,udɛb
u.dɔd,u.dɛd,udɔd,udɛd
u.dɔg,u.dɛg,udɔg,udɛg
u.dɔf,u.dɛf,udɔf,udɛf
u.dɔs,u.dɛs,udɔs,udɛs
u.dɔv,u.dɛv,udɔv,udɛv
u.dɔz,u.dɛz,udɔz,udɛz
u.dɔʃ,u.dɛʃ,udɔʃ,udɛʃ
u.dɔʒ,u.dɛʒ,udɔʒ,udɛʒ
u.dɔθ,u.dɛθ,udɔθ,udɛθ
u.dɔð,u.dɛð,udɔð,udɛð
u.gɔm,u.gɛm,ugɔm,ugɛm
u.gɔn,u.gɛn,ugɔn,ugɛn
u.gɔŋ,u.gɛŋ,ugɔŋ,ugɛŋ
u.gɔp,u.gɛp,ugɔp,ugɛp
u.gɔt,u.gɛt,ugɔt,ugɛt
u.gɔk,u.gɛk,ugɔk,ugɛk
u.gɔb,u.gɛb,ugɔb,ugɛb
u.gɔd,u.gɛd,ugɔd,ugɛd
u.gɔg,u.gɛg,ugɔg,ugɛg
u.gɔf,u.gɛf,ugɔf,ugɛf
u.gɔs,u.gɛs,ugɔs,ugɛs
u.gɔv,u.gɛv,ugɔv,ugɛv
u.gɔz,u.gɛz,ugɔz,ugɛz
u.gɔʃ,u.gɛʃ,ugɔʃ,ugɛʃ
u.gɔʒ,u.gɛʒ,ugɔʒ,ugɛʒ
u.gɔθ,u.gɛθ,ugɔθ,ugɛθ
u.gɔð,u.gɛð,ugɔð,ugɛð
u.fɔm,u.fɛm,ufɔm,ufɛm
u.fɔn,u.fɛn,ufɔn,ufɛn
u.fɔŋ,u.fɛŋ,ufɔŋ,ufɛŋ
u.fɔp,u.fɛp,ufɔp,ufɛp
u.fɔt,u.fɛt,ufɔt,ufɛt
u.fɔk,u.fɛk,ufɔk,ufɛk
u.fɔb,u.fɛb,ufɔb,ufɛb
u.fɔd,u.fɛd,ufɔd,ufɛd
u.fɔg,u.fɛg,ufɔg,ufɛg
u.fɔf,u.fɛf,ufɔf,ufɛf
u.fɔs,u.fɛs,ufɔs,ufɛs
u.fɔv,u.fɛv,ufɔv,ufɛv
u.fɔz,u.fɛz,ufɔz,ufɛz
u.fɔʃ,u.fɛʃ,ufɔʃ,ufɛʃ
u.fɔʒ,u.fɛʒ,ufɔʒ,ufɛʒ
u.fɔθ,u.fɛθ,ufɔθ,ufɛθ
u.fɔð,u.fɛð,ufɔð,ufɛð
u.sɔm,u.sɛm,usɔm,usɛm
u.sɔn,u.sɛn,usɔn,usɛn
u.sɔŋ,u.sɛŋ,usɔŋ,usɛŋ
u.sɔp,u.sɛp,usɔp,usɛp
u.sɔt,u.sɛt,usɔt,usɛt
u.sɔk,u.sɛk,usɔk,usɛk
u.sɔb,u.sɛb,usɔb,usɛb
u.sɔd,u.sɛd,usɔd,usɛd
u.sɔg,u.sɛg,usɔg,usɛg
u.sɔf,u.sɛf,usɔf,usɛf
u.sɔs,u.sɛs,usɔs,usɛs
u.sɔv,u.sɛv,usɔv,usɛv
u.sɔz,u.sɛz,usɔz,usɛz
u.sɔʃ,u.sɛʃ,usɔʃ,usɛʃ
u.sɔʒ,u.sɛʒ,usɔʒ,usɛʒ
u.sɔθ,u.sɛθ,usɔθ,usɛθ
u.sɔð,u.sɛð,usɔð,usɛð
u.vɔm,u.vɛm,uvɔm,uvɛm
u.vɔn,u.vɛn,uvɔn,uvɛn
u.vɔŋ,u.vɛŋ,uvɔŋ,uvɛŋ
u.vɔp,u.vɛp,uvɔp,uvɛp
u.vɔt,u.vɛt,uvɔt,uvɛt
u.vɔk,u.vɛk,uvɔk,uvɛk
u.vɔb,u.vɛb,uvɔb,uvɛb
u.vɔd,u.vɛd,uvɔd,uvɛd
u.vɔg,u.vɛg,uvɔg,uvɛg
u.vɔf,u.vɛf,uvɔf,uvɛf
u.vɔs,u.vɛs,uvɔs,uvɛs
u.vɔv,u.vɛv,uvɔv,uvɛv
u.vɔz,u.vɛz,uvɔz,uvɛz
u.vɔʃ,u.vɛʃ,uvɔʃ,uvɛʃ
u.vɔʒ,u.vɛʒ,uvɔʒ,uvɛʒ
u.vɔθ,u.vɛθ,uvɔθ,uvɛθ
u.vɔð,u.vɛð,uvɔð,uvɛð
u.zɔm,u.zɛm,uzɔm,uzɛm
u.zɔn,u.zɛn,uzɔn,uzɛn
u.zɔŋ,u.zɛŋ,uzɔŋ,uzɛŋ
u.zɔp,u.zɛp,uzɔp,uzɛp
u.zɔt,u.zɛt,uzɔt,uzɛt
u.zɔk,u.zɛk,uzɔk,uzɛk
u.zɔb,u.zɛb,uzɔb,uzɛb
u.zɔd,u.zɛd,uzɔd,uzɛd
u.zɔg,u.zɛg,uzɔg,uzɛg
u.zɔf,u.zɛf,uzɔf,uzɛf
u.zɔs,u.zɛs,uzɔs,uzɛs
u.zɔv,u.zɛv,uzɔv,uzɛv
u.zɔz,u.zɛz,uzɔz,uzɛz
u.zɔʃ,u.zɛʃ,uzɔʃ,uzɛʃ
u.zɔʒ,u.zɛʒ,uzɔʒ,uzɛʒ
u.zɔθ,u.zɛθ,uzɔθ,uzɛθ
u.zɔð,u.zɛð,uzɔð,uzɛð
u.ʃɔm,u.ʃɛm,uʃɔm,uʃɛm
u.ʃɔn,u.ʃɛn,uʃɔn,uʃɛn
u.ʃɔŋ,u.ʃɛŋ,uʃɔŋ,uʃɛŋ
u.ʃɔp,u.ʃɛp,uʃɔp,uʃɛp
u.ʃɔt,u.ʃɛt,uʃɔt,uʃɛt
u.ʃɔk,u.ʃɛk,uʃɔk,uʃɛk
u.ʃɔb,u.ʃɛb,uʃɔb,uʃɛb
u.ʃɔd,u.ʃɛd,uʃɔd,uʃɛd
u.ʃɔg,u.ʃɛg,uʃɔg,uʃɛg
u.ʃɔf,u.ʃɛf,uʃɔf,uʃɛf
u.ʃɔs,u.ʃɛs,uʃɔs,uʃɛs
u.ʃɔv,u.ʃɛv,uʃɔv,uʃɛv
u.ʃɔz,u.ʃɛz,uʃɔz,uʃɛz
u.ʃɔʃ,u.ʃɛʃ,uʃɔʃ,uʃɛʃ
u.ʃɔʒ,u.ʃɛʒ,uʃɔʒ,uʃɛʒ
u.ʃɔθ,u.ʃɛθ,uʃɔθ,uʃɛθ
u.ʃɔð,u.ʃɛð,uʃɔð,uʃɛð
u.ʒɔm,u.ʒɛm,uʒɔm,uʒɛm
u.ʒɔn,u.ʒɛn,uʒɔn,uʒɛn
u.ʒɔŋ,u.ʒɛŋ,uʒɔŋ,uʒɛŋ
u.ʒɔp,u.ʒɛp,uʒɔp,uʒɛp
u.ʒɔt,u.ʒɛt,uʒɔt,uʒɛt
u.ʒɔk,u.ʒɛk,uʒɔk,uʒɛk
u.ʒɔb,u.ʒɛb,uʒɔb,uʒɛb
u.ʒɔd,u.ʒɛd,uʒɔd,uʒɛd
u.ʒɔg,u.ʒɛg,uʒɔg,uʒɛg
u.ʒɔf,u.ʒɛf,uʒɔf,uʒɛf
u.ʒɔs,u.ʒɛs,uʒɔs,uʒɛs
u.ʒɔv,u.ʒɛv,uʒɔv,uʒɛv
u.ʒɔz,u.ʒɛz,uʒɔz,uʒɛz
u.ʒɔʃ,u.ʒɛʃ,uʒɔʃ,uʒɛʃ
u.ʒɔʒ,u.ʒɛʒ,uʒɔʒ,uʒɛʒ
u.ʒɔθ,u.ʒɛθ,uʒɔθ,uʒɛθ
u.ʒɔð,u.ʒɛð,uʒɔð,uʒɛð
u.θɔm,u.θɛm,uθɔm,uθɛm
u.θɔn,u.θɛn,uθɔn,uθɛn
u.θɔŋ,u.θɛŋ,uθɔŋ,uθɛŋ
u.θɔp,u.θɛp,uθɔp,uθɛp
u.θɔt,u.θɛt,uθɔt,uθɛt
u.θɔk,u.θɛk,uθɔk,uθɛk
u.θɔb,u.θɛb,uθɔb,uθɛb
u.θɔd,u.θɛd,uθɔd,uθɛd
u.θɔg,u.θɛg,uθɔg,uθɛg
u.θɔf,u.θɛf,uθɔf,uθɛf
u.θɔs,u.θɛs,uθɔs,uθɛs
u.θɔv,u.θɛv,uθɔv,uθɛv
u.θɔz,u.θɛz,uθɔz,uθɛz
u.θɔʃ,u.θɛʃ,uθɔʃ,uθɛʃ
u.θɔʒ,u.θɛʒ,uθɔʒ,uθɛʒ
u.θɔθ,u.θɛθ,uθɔθ,uθɛθ
u.θɔð,u.θɛð,uθɔð,uθɛð
u.ðɔm,u.ðɛm,uðɔm,uðɛm
u.ðɔn,u.ðɛn,uðɔn,uðɛn
u.ðɔŋ,u.ðɛŋ,uðɔŋ,uðɛŋ
u.ðɔp,u.ðɛp,uðɔp,uðɛp
u.ðɔt,u.ðɛt,uðɔt,uðɛt
u.ðɔk,u.ðɛk,uðɔk,uðɛk
u.ðɔb,u.ðɛb,uðɔb,uðɛb
u.ðɔd,u.ðɛd,uðɔd,uðɛd
u.ðɔg,u.ðɛg,uðɔg,uðɛg
u.ðɔf,u.ðɛf,uðɔf,uðɛf
u.ðɔs,u.ðɛs,uðɔs,uðɛs
u.ðɔv,u.ðɛv,uðɔv,uðɛv
u.ðɔz,u.ðɛz,uðɔz,uðɛz
u.ðɔʃ,u.ðɛʃ,uðɔʃ,uðɛʃ
u.ðɔʒ,u.ðɛʒ,uðɔʒ,uðɛʒ
u.ðɔθ,u.ðɛθ,uðɔθ,uðɛθ
u.ðɔð,u.ðɛð,uðɔð,uðɛð
u.hɔm,u.hɛm,uhɔm,uhɛm
u.hɔn,u.hɛn,uhɔn,uhɛn
u.hɔŋ,u.hɛŋ,uhɔŋ,uhɛŋ
u.hɔp,u.hɛp,uhɔp,uhɛp
u.hɔt,u.hɛt,uhɔt,uhɛt
u.hɔk,u.hɛk,uhɔk,uhɛk
u.hɔb,u.hɛb,uhɔb,uhɛb
u.hɔd,u.hɛd,uhɔd,uhɛd
u.hɔg,u.hɛg,uhɔg,uhɛg
u.hɔf,u.hɛf,uhɔf,uhɛf
u.hɔs,u.hɛs,uhɔs,uhɛs
u.hɔv,u.hɛv,uhɔv,uhɛv
u.hɔz,u.hɛz,uhɔz,uhɛz
u.hɔʃ,u.hɛʃ,uhɔʃ,uhɛʃ
u.hɔʒ,u.hɛʒ,uhɔʒ,uhɛʒ
u.hɔθ,u.hɛθ,uhɔθ,uhɛθ
u.hɔð,u.hɛð,uhɔð,uhɛð
o.mɪm,o.mʊm,omɪm,omʊm
o.mɪn,o.mʊn,omɪn,omʊn
o.mɪŋ,o.mʊŋ,omɪŋ,omʊŋ
o.mɪp,o.mʊp,omɪp,omʊp
o.mɪt,o.mʊt,omɪt,omʊt
o.mɪk,o.mʊk,omɪk,omʊk
o.mɪb,o.mʊb,omɪb,omʊb
o.mɪd,o.mʊd,omɪd,omʊd
o.mɪg,o.mʊg,omɪg,omʊg
o.mɪf,o.mʊf,omɪf,omʊf
o.mɪs,o.mʊs,omɪs,omʊs
o.mɪv,o.mʊv,omɪv,omʊv
o.mɪz,o.mʊz,omɪz,omʊz
o.mɪʃ,o.mʊʃ,omɪʃ,omʊʃ
o.mɪʒ,o.mʊʒ,omɪʒ,omʊʒ
o.mɪθ,o.mʊθ,omɪθ,omʊθ
o.mɪð,o.mʊð,omɪð,omʊð
o.nɪm,o.nʊm,onɪm,onʊm
o.nɪn,o.nʊn,onɪn,onʊn
o.nɪŋ,o.nʊŋ,onɪŋ,onʊŋ
o.nɪp,o.nʊp,onɪp,onʊp
o.nɪt,o.nʊt,onɪt,onʊt
o.nɪk,o.nʊk,onɪk,onʊk
o.nɪb,o.nʊb,onɪb,onʊb
o.nɪd,o.nʊd,onɪd,onʊd
o.nɪg,o.nʊg,onɪg,onʊg
o.nɪf,o.nʊf,onɪf,onʊf
o.nɪs,o.nʊs,onɪs,onʊs
o.nɪv,o.nʊv,onɪv,onʊv
o.nɪz,o.nʊz,onɪz,onʊz
o.nɪʃ,o.nʊʃ,onɪʃ,onʊʃ
o.nɪʒ,o.nʊʒ,onɪʒ,onʊʒ
o.nɪθ,o.nʊθ,onɪθ,onʊθ
o.nɪð,o.nʊð,onɪð,onʊð
o.pɪm,o.pʊm,opɪm,opʊm
o.pɪn,o.pʊn,opɪn,opʊn
o.pɪŋ,o.pʊŋ,opɪŋ,opʊŋ
o.pɪp,o.pʊp,opɪp,opʊp
o.pɪt,o.pʊt,opɪt,opʊt
o.pɪk,o.pʊk,opɪk,opʊk
o.pɪb,o.pʊb,opɪb,opʊb
o.pɪd,o.pʊd,opɪd,opʊd
o.pɪg,o.pʊg,opɪg,opʊg
o.pɪf,o.pʊf,opɪf,opʊf
o.pɪs,o.pʊs,opɪs,opʊs
o.pɪv,o.pʊv,opɪv,opʊv
o.pɪz,o.pʊz,opɪz,opʊz
o.pɪʃ,o.pʊʃ,opɪʃ,opʊʃ
o.pɪʒ,o.pʊʒ,opɪʒ,opʊʒ
o.pɪθ,o.pʊθ,opɪθ,opʊθ
o.pɪð,o.pʊð,opɪð,opʊð
o.tɪm,o.tʊm,otɪm,otʊm
o.tɪn,o.tʊn,otɪn,otʊn
o.tɪŋ,o.tʊŋ,otɪŋ,otʊŋ
o.tɪp,o.tʊp,otɪp,otʊp
o.tɪt,o.tʊt,otɪt,otʊt
o.tɪk,o.tʊk,otɪk,otʊk
o.tɪb,o.tʊb,otɪb,otʊb
o.tɪd,o.tʊd,otɪd,otʊd
o.tɪg,o.tʊg,otɪg,otʊg
o.tɪf,o.tʊf,otɪf,otʊf
o.tɪs,o.tʊs,otɪs,otʊs
o.tɪv,o.tʊv,otɪv,otʊv
o.tɪz,o.tʊz,otɪz,otʊz
o.tɪʃ,o.tʊʃ,otɪʃ,otʊʃ
o.tɪʒ,o.tʊʒ,otɪʒ,otʊʒ
o.tɪθ,o.tʊθ,otɪθ,otʊθ
o.tɪð,o.tʊð,otɪð,otʊð
o.kɪm,o.kʊm,okɪm,okʊm
o.kɪn,o.kʊn,okɪn,okʊn
o.kɪŋ,o.kʊŋ,okɪŋ,okʊŋ
o.kɪp,o.kʊp,okɪp,okʊp
o.kɪt,o.kʊt,okɪt,okʊt
o.kɪk,o.kʊk,okɪk,okʊk
o.kɪb,o.kʊb,okɪb,okʊb
o.kɪd,o.kʊd,okɪd,okʊd
o.kɪg,o.kʊg,okɪg,okʊg
o.kɪf,o.kʊf,okɪf,okʊf
o.kɪs,o.kʊs,okɪs,okʊs
o.kɪv,o.kʊv,okɪv,okʊv
o.kɪz,o.kʊz,okɪz,okʊz
o.kɪʃ,o.kʊʃ,okɪʃ,okʊʃ
o.kɪʒ,o.kʊʒ,okɪʒ,okʊʒ
o.kɪθ,o.kʊθ,okɪθ,okʊθ
o.kɪð,o.kʊð,okɪð,okʊð
o.bɪm,o.bʊm,obɪm,obʊm
o.bɪn,o.bʊn,obɪn,obʊn
o.bɪŋ,o.bʊŋ,obɪŋ,obʊŋ
o.bɪp,o.bʊp,obɪp,obʊp
o.bɪt,o.bʊt,obɪt,obʊt
o.bɪk,o.bʊk,obɪk,obʊk
o.bɪb,o.bʊb,obɪb,obʊb
o.bɪd,o.bʊd,obɪd,obʊd
o.bɪg,o.bʊg,obɪg,obʊg
o.bɪf,o.bʊf,obɪf,obʊf
o.bɪs,o.bʊs,obɪs,obʊs
o.bɪv,o.bʊv,obɪv,obʊv
o.bɪz,o.bʊz,obɪz,obʊz
o.bɪʃ,o.bʊʃ,obɪʃ,obʊʃ
o.bɪʒ,o.bʊʒ,obɪʒ,obʊʒ
o.bɪθ,o.bʊθ,obɪθ,obʊθ
o.bɪð,o.bʊð,obɪð,obʊð
o.dɪm,o.dʊm,odɪm,odʊm
o.dɪn,o.dʊn,odɪn,odʊn
o.dɪŋ,o.dʊŋ,odɪŋ,odʊŋ
o.dɪp,o.dʊp,odɪp,odʊp
o.dɪt,o.dʊt,odɪt,odʊt
o.dɪk,o.dʊk,odɪk,odʊk
o.dɪb,o.dʊb,odɪb,odʊb
o.dɪd,o.dʊd,odɪd,odʊd
o.dɪg,o.dʊg,odɪg,odʊg
o.dɪf,o.dʊf,odɪf,odʊf
o.dɪs,o.dʊs,odɪs,odʊs
o.dɪv,o.dʊv,odɪv,odʊv
o.dɪz,o.dʊz,odɪz,odʊz
o.dɪʃ,o.dʊʃ,odɪʃ,odʊʃ
o.dɪʒ,o.dʊʒ,odɪʒ,odʊʒ
o.dɪθ,o.dʊθ,odɪθ,odʊθ
o.dɪð,o.dʊð,odɪð,odʊð
o.gɪm,o.gʊm,ogɪm,ogʊm
o.gɪn,o.gʊn,ogɪn,ogʊn
o.gɪŋ,o.gʊŋ,ogɪŋ,ogʊŋ
o.gɪp,o.gʊp,ogɪp,ogʊp
o.gɪt,o.gʊt,ogɪt,ogʊt
o.gɪk,o.gʊk,ogɪk,ogʊk
o.gɪb,o.gʊb,ogɪb,ogʊb
o.gɪd,o.gʊd,ogɪd,ogʊd
o.gɪg,o.gʊg,ogɪg,ogʊg
o.gɪf,o.gʊf,ogɪf,ogʊf
o.gɪs,o.gʊs,ogɪs,ogʊs
o.gɪv,o.gʊv,ogɪv,ogʊv
o.gɪz,o.gʊz,ogɪz,ogʊz
o.gɪʃ,o.gʊʃ,ogɪʃ,ogʊʃ
o.gɪʒ,o.gʊʒ,ogɪʒ,ogʊʒ
o.gɪθ,o.gʊθ,ogɪθ,ogʊθ
o.gɪð,o.gʊð,ogɪð,ogʊð
o.fɪm,o.fʊm,ofɪm,ofʊm
o.fɪn,o.fʊn,ofɪn,ofʊn
o.fɪŋ,o.fʊŋ,ofɪŋ,ofʊŋ
o.fɪp,o.fʊp,ofɪp,ofʊp
o.fɪt,o.fʊt,ofɪt,ofʊt
o.fɪk,o.fʊk,ofɪk,ofʊk
o.fɪb,o.fʊb,ofɪb,ofʊb
o.fɪd,o.fʊd,ofɪd,ofʊd
o.fɪg,o.fʊg,ofɪg,ofʊg
o.fɪf,o.fʊf,ofɪf,ofʊf
o.fɪs,o.fʊs,ofɪs,ofʊs
o.fɪv,o.fʊv,ofɪv,ofʊv
o.fɪz,o.fʊz,ofɪz,ofʊz
o.fɪʃ,o.fʊʃ,ofɪʃ,ofʊʃ
o.fɪʒ,o.fʊʒ,ofɪʒ,ofʊʒ
o.fɪθ,o.fʊθ,ofɪθ,ofʊθ
o.fɪð,o.fʊð,ofɪð,ofʊð
o.sɪm,o.sʊm,osɪm,osʊm
o.sɪn,o.sʊn,osɪn,osʊn
o.sɪŋ,o.sʊŋ,osɪŋ,osʊŋ
o.sɪp,o.sʊp,osɪp,osʊp
o.sɪt,o.sʊt,osɪt,osʊt
o.sɪk,o.sʊk,osɪk,osʊk
o.sɪb,o.sʊb,osɪb,osʊb
o.sɪd,o.sʊd,osɪd,osʊd
o.sɪg,o.sʊg,osɪg,osʊg
o.sɪf,o.sʊf,osɪf,osʊf
o.sɪs,o.sʊs,osɪs,osʊs
o.sɪv,o.sʊv,osɪv,osʊv
o.sɪz,o.sʊz,osɪz,osʊz
o.sɪʃ,o.sʊʃ,osɪʃ,osʊʃ
o.sɪʒ,o.sʊʒ,osɪʒ,osʊʒ
o.sɪθ,o.sʊθ,osɪθ,osʊθ
o.sɪð,o.sʊð,osɪð,osʊð
o.vɪm,o.vʊm,ovɪm,ovʊm
o.vɪn,o.vʊn,ovɪn,ovʊn
o.vɪŋ,o.vʊŋ,ovɪŋ,ovʊŋ
o.vɪp,o.vʊp,ovɪp,ovʊp
o.vɪt,o.vʊt,ovɪt,ovʊt
o.vɪk,o.vʊk,ovɪk,ovʊk
o.vɪb,o.vʊb,ovɪb,ovʊb
o.vɪd,o.vʊd,ovɪd,ovʊd
o.vɪg,o.vʊg,ovɪg,ovʊg
o.vɪf,o.vʊf,ovɪf,ovʊf
o.vɪs,o.vʊs,ovɪs,ovʊs
o.vɪv,o.vʊv,ovɪv,ovʊv
o.vɪz,o.vʊz,ovɪz,ovʊz
o.vɪʃ,o.vʊʃ,ovɪʃ,ovʊʃ
o.vɪʒ,o.vʊʒ,ovɪʒ,ovʊʒ
o.vɪθ,o.vʊθ,ovɪθ,ovʊθ
o.vɪð,o.vʊð,ovɪð,ovʊð
o.zɪm,o.zʊm,ozɪm,ozʊm
o.zɪn,o.zʊn,ozɪn,ozʊn
o.zɪŋ,o.zʊŋ,ozɪŋ,ozʊŋ
o.zɪp,o.zʊp,ozɪp,ozʊp
o.zɪt,o.zʊt,ozɪt,ozʊt
o.zɪk,o.zʊk,ozɪk,ozʊk
o.zɪb,o.zʊb,ozɪb,ozʊb
o.zɪd,o.zʊd,ozɪd,ozʊd
o.zɪg,o.zʊg,ozɪg,ozʊg
o.zɪf,o.zʊf,ozɪf,ozʊf
o.zɪs,o.zʊs,ozɪs,ozʊs
o.zɪv,o.zʊv,ozɪv,ozʊv
o.zɪz,o.zʊz,ozɪz,ozʊz
o.zɪʃ,o.zʊʃ,ozɪʃ,ozʊʃ
o.zɪʒ,o.zʊʒ,ozɪʒ,ozʊʒ
o.zɪθ,o.zʊθ,ozɪθ,ozʊθ
o.zɪð,o.zʊð,ozɪð,ozʊð
o.ʃɪm,o.ʃʊm,oʃɪm,oʃʊm
o.ʃɪn,o.ʃʊn,oʃɪn,oʃʊn
o.ʃɪŋ,o.ʃʊŋ,oʃɪŋ,oʃʊŋ
o.ʃɪp,o.ʃʊp,oʃɪp,oʃʊp
o.ʃɪt,o.ʃʊt,oʃɪt,oʃʊt
o.ʃɪk,o.ʃʊk,oʃɪk,oʃʊk
o.ʃɪb,o.ʃʊb,oʃɪb,oʃʊb
o.ʃɪd,o.ʃʊd,oʃɪd,oʃʊd
o.ʃɪg,o.ʃʊg,oʃɪg,oʃʊg
o.ʃɪf,o.ʃʊf,oʃɪf,oʃʊf
o.ʃɪs,o.ʃʊs,oʃɪs,oʃʊs
o.ʃɪv,o.ʃʊv,oʃɪv,oʃʊv
o.ʃɪz,o.ʃʊz,oʃɪz,oʃʊz
o.ʃɪʃ,o.ʃʊʃ,oʃɪʃ,oʃʊʃ
o.ʃɪʒ,o.ʃʊʒ,oʃɪʒ,oʃʊʒ
o.ʃɪθ,o.ʃʊθ,oʃɪθ,oʃʊθ
o.ʃɪð,o.ʃʊð,oʃɪð,oʃʊð
o.ʒɪm,o.ʒʊm,oʒɪm,oʒʊm
o.ʒɪn,o.ʒʊn,oʒɪn,oʒʊn
o.ʒɪŋ,o.ʒʊŋ,oʒɪŋ,oʒʊŋ
o.ʒɪp,o.ʒʊp,oʒɪp,oʒʊp
o.ʒɪt,o.ʒʊt,oʒɪt,oʒʊt
o.ʒɪk,o.ʒʊk,oʒɪk,oʒʊk
o.ʒɪb,o.ʒʊb,oʒɪb,oʒʊb
o.ʒɪd,o.ʒʊd,oʒɪd,oʒʊd
o.ʒɪg,o.ʒʊg,oʒɪg,oʒʊg
o.ʒɪf,o.ʒʊf,oʒɪf,oʒʊf
o.ʒɪs,o.ʒʊs,oʒɪs,oʒʊs
o.ʒɪv,o.ʒʊv,oʒɪv,oʒʊv
o.ʒɪz,o.ʒʊz,oʒɪz,oʒʊz
o.ʒɪʃ,o.ʒʊʃ,oʒɪʃ,oʒʊʃ
o.ʒɪʒ,o.ʒʊʒ,oʒɪʒ,oʒʊʒ
o.ʒɪθ,o.ʒʊθ,oʒɪθ,oʒʊθ
o.ʒɪð,o.ʒʊð,oʒɪð,oʒʊð
o.θɪm,o.θʊm,oθɪm,oθʊm
o.θɪn,o.θʊn,oθɪn,oθʊn
o.θɪŋ,o.θʊŋ,oθɪŋ,oθʊŋ
o.θɪp,o.θʊp,oθɪp,oθʊp
o.θɪt,o.θʊt,oθɪt,oθʊt
o.θɪk,o.θʊk,oθɪk,oθʊk
o.θɪb,o.θʊb,oθɪb,oθʊb
o.θɪd,o.θʊd,oθɪd,oθʊd
o.θɪg,o.θʊg,oθɪg,oθʊg
o.θɪf,o.θʊf,oθɪf,oθʊf
o.θɪs,o.θʊs,oθɪs,oθʊs
o.θɪv,o.θʊv,oθɪv,oθʊv
o.θɪz,o.θʊz,oθɪz,oθʊz
o.θɪʃ,o.θʊʃ,oθɪʃ,oθʊʃ
o.θɪʒ,o.θʊʒ,oθɪʒ,oθʊʒ
o.θɪθ,o.θʊθ,oθɪθ,oθʊθ
o.θɪð,o.θʊð,oθɪð,oθʊð
o.ðɪm,o.ðʊm,oðɪm,oðʊm
o.ðɪn,o.ðʊn,oðɪn,oðʊn
o.ðɪŋ,o.ðʊŋ,oðɪŋ,oðʊŋ
o.ðɪp,o.ðʊp,oðɪp,oðʊp
o.ðɪt,o.ðʊt,oðɪt,oðʊt
o.ðɪk,o.ðʊk,oðɪk,oðʊk
o.ðɪb,o.ðʊb,oðɪb,oðʊb
o.ðɪd,o.ðʊd,oðɪd,oðʊd
o.ðɪg,o.ðʊg,oðɪg,oðʊg
o.ðɪf,o.ðʊf,oðɪf,oðʊf
o.ðɪs,o.ðʊs,oðɪs,oðʊs
o.ðɪv,o.ðʊv,oðɪv,oðʊv
o.ðɪz,o.ðʊz,oðɪz,oðʊz
o.ðɪʃ,o.ðʊʃ,oðɪʃ,oðʊʃ
o.ðɪʒ,o.ðʊʒ,oðɪʒ,oðʊʒ
o.ðɪθ,o.ðʊθ,oðɪθ,oðʊθ
o.ðɪð,o.ðʊð,oðɪð,oðʊð
